alpha,energy
0.0,-0.5000000000000001
0.04081632653061224,-0.46040382181466355
0.08163265306122448,-0.16741662596684304
0.12244897959183673,-0.3879550492456107
0.16326530612244897,-0.3548809867713205
0.2040816326530612,-0.3240216081547685
0.24489795918367346,-0.29395041873973504
0.2857142857142857,-0.2675562145518193
0.32653061224489793,-0.24128657979928952
0.36734693877551017,-0.2139131566042197
0.4081632653061224,-0.19209351694080679
0.44897959183673464,-0.16713029839915583
0.4897959183673469,-0.13179516633476476
0.5306122448979591,-0.12805827097162117
0.5714285714285714,-0.113553104485197
0.6122448979591836,-0.09177500286114847
0.6530612244897959,-0.08117097356533305
0.6938775510204082,-0.06173068945473967
0.7346938775510203,-0.05391650279204142
0.7755102040816326,-0.038525031467122446
0.8163265306122448,-0.025535601347055965
0.8571428571428571,-0.015663264089243026
0.8979591836734693,-0.01043877815656855
0.9387755102040816,-0.003324810922228215
0.9795918367346939,-0.00034339573301186976
1.0204081632653061,0.003981199820927841
1.0612244897959182,0.01568662481562352
1.1020408163265305,0.008206133220683334
1.1428571428571428,0.01057601566675647
1.183673469387755,0.0029614459849341586
1.2244897959183672,0.0016231174534226261
1.2653061224489794,0.01805409624120917
1.3061224489795917,0.02387485288448983
1.346938775510204,0.01131228479038672
1.3877551020408163,0.010130458061313161
1.4285714285714284,0.020409456558092648
1.4693877551020407,0.02308848281058857
1.510204081632653,0.016583197906747414
1.5510204081632653,0.03832171618833333
1.5918367346938773,0.017397038745861654
1.6326530612244896,0.03202676928104772
1.673469387755102,0.04574850864983372
1.7142857142857142,0.02021097416680713
1.7551020408163265,0.017833057197794044
1.7959183673469385,0.039876947411945335
1.8367346938775508,0.0507585983732608
1.8775510204081631,0.012895464698193236
1.9183673469387754,0.052655612280425236
1.9591836734693877,0.01433086423044361
2.0,0.013774304289091746
