energy
11.263955180190397
11.289770416714365
11.352015737810245
11.37104816828112
11.462760737048146
11.455786481765664
11.37431772102082
11.497577121808447
11.450574782356394
11.250845794445553
11.340021232347876
11.405981354214365
11.338885275507153
11.359127870823912
11.440076735481394
11.392076316919788
11.47309894953112
11.448175529222873
11.304249361645812
11.394750885464365
11.39202318547288
11.484276726885511
11.792298329453825
11.315076295430089
11.35688801203112
11.362078634882153
11.366865722767457
11.32234738273318
11.34796107179994
11.387267712424936
11.394549778058455
11.483066562039632
11.338354401089365
11.263403229214365
11.47376814173139
11.374636069650968
11.393190757150968
11.320638398358188
11.376419262031124
11.436478295832416
11.577751411474448
11.443473187621855
11.346071616525972
11.599065853854594
11.419961479616699
11.336157135464365
11.463556828649175
11.399145416714365
11.367959526491695
11.417318525909483
