alpha,energy
0.0,-0.4797980142448143
0.010050251256281407,-0.11372393684038674
0.020100502512562814,-0.10104809605852565
0.03015075376884422,-0.41983959510946994
0.04020100502512563,-0.43248474099549117
0.05025125628140704,-0.42613117420515023
0.06030150753768844,-0.3851237013131156
0.07035175879396985,-0.40268068294945925
0.08040201005025126,-0.4033445915901506
0.09045226130653267,-0.3981596619146964
0.10050251256281408,-0.047337790041813405
0.11055276381909548,-0.06190336654211072
0.12060301507537688,-0.36111747834714164
0.1306532663316583,-0.36337526627977873
0.1407035175879397,-0.33791636761176413
0.15075376884422112,-0.3477211141756801
0.16080402010050251,-0.329289368595661
0.1708542713567839,-0.020614788562265455
0.18090452261306533,-0.01816022436367822
0.19095477386934673,-0.306779634792158
0.20100502512562815,-0.30702838016563866
0.21105527638190955,-0.010149511435613585
0.22110552763819097,-0.0085162959461844
0.23115577889447236,-0.006317552266009758
0.24120603015075376,-0.00478670780935315
0.25125628140703515,-0.26492514453209487
0.2613065326633166,-0.26219860045006166
0.271356783919598,-0.26188116052850824
0.2814070351758794,-0.0011797396473863678
0.2914572864321608,0.0006662254719927433
0.30150753768844224,-0.2318651161301004
0.31155778894472363,-0.215544738828161
0.32160804020100503,-0.20365450407407137
0.3316582914572864,-0.12531536538483817
0.3417085427135678,0.004048497444338422
0.35175879396984927,-0.19868866942375557
0.36180904522613067,-0.16385776298533467
0.37185929648241206,-0.2034483204375579
0.38190954773869346,-0.17708324163470213
0.3919597989949749,-0.1261265828455988
0.4020100502512563,-0.17418750365279073
0.4120603015075377,-0.10932335738080191
0.4221105527638191,-0.1068669739440816
0.4321608040201005,-0.06503034976076386
0.44221105527638194,-0.0877113217739342
0.45226130653266333,-0.07789213347932127
0.4623115577889447,-0.13343072612311435
0.4723618090452261,-0.13173881577588006
0.4824120603015075,-0.049891377601089804
0.49246231155778897,-0.07793626659101707
0.5025125628140703,-0.12409889177870202
0.5125628140703518,-0.11658111429043622
0.5226130653266332,-0.030958357212414828
0.5326633165829145,-0.017260064660557628
0.542713567839196,-0.04699414770345993
0.5527638190954774,-0.07881168059634931
0.5628140703517588,-0.07371845899342812
0.5728643216080402,-0.0800280953263103
0.5829145728643216,-0.06450290393952099
0.592964824120603,-0.023469235406428892
0.6030150753768845,-0.07579476508107838
0.6130653266331658,-0.039623118238483294
0.6231155778894473,-0.05765615970894465
0.6331658291457286,-0.08312690689657944
0.6432160804020101,-0.08696398776360277
0.6532663316582915,-0.07250561754307622
0.6633165829145728,-0.06795954104191332
0.6733668341708543,-0.07604314546732283
0.6834170854271356,-0.07377045803476422
0.6934673366834171,-0.07113922891552128
0.7035175879396985,-0.06841058623195317
0.7135678391959799,-0.06434601684187755
0.7236180904522613,-0.06246805782077727
0.7336683417085427,-0.059837724136321956
0.7437185929648241,-0.05699535638237524
0.7537688442211056,-0.05326838009048533
0.7638190954773869,-0.051430472394199504
0.7738693467336684,-0.010500227813044473
0.7839195979899498,-0.047319883031125914
0.7939698492462312,-0.04494932205391792
0.8040201005025126,-0.042512672323076914
0.8140703517587939,-0.038484607165599115
0.8241206030150754,-0.0370572051058383
0.8341708542713568,-0.03471760666499363
0.8442211055276382,-0.03202240427622433
0.8542713567839196,0.008331811889606591
0.864321608040201,-0.02841880297902174
0.8743718592964824,-0.02569154640652343
0.8844221105527639,-0.024346091249511488
0.8944723618090452,-0.02247799503133635
0.9045226130653267,0.004372255702139642
0.914572864321608,-0.0195947006371575
0.9246231155778895,-0.019793826517515992
0.9346733668341709,-0.017062670644795178
0.9447236180904522,-0.014979363827471354
0.9547738693467337,-0.013210613223455667
0.964824120603015,-0.013165632423125427
0.9748743718592965,-0.009229314194038541
0.9849246231155779,-0.0018882100675515759
0.9949748743718593,-0.0065442686360910555
1.0050251256281406,0.00028551921577928607
1.015075376884422,0.0018789923645139719
1.0251256281407035,-0.00339751754861467
1.035175879396985,-0.0018591874549222414
1.0452261306532664,0.006368627664228234
1.0552763819095476,0.0017158638395945113
1.065326633165829,-0.002804029250159835
1.0753768844221105,0.003574576639239431
1.085427135678392,0.0009311016425670223
1.0954773869346734,0.008398244764581727
1.105527638190955,0.0024512693452567796
1.1155778894472361,0.0034526136797968484
1.1256281407035176,0.0017832928017614104
1.135678391959799,0.004332448007769407
1.1457286432160805,0.012375400775976724
1.155778894472362,0.009637883913343527
1.1658291457286432,0.003381238854895246
1.1758793969849246,0.008619584376119638
1.185929648241206,0.00529270401073512
1.1959798994974875,0.0036277998160577276
1.206030150753769,0.0033697309039814206
1.2160804020100502,0.0035449985086056907
1.2261306532663316,0.002937876443826007
1.236180904522613,0.00877622147168376
1.2462311557788945,0.0046714281185900345
1.256281407035176,-0.0006886590125726585
1.2663316582914572,0.009253421106549309
1.2763819095477387,0.004254089953961778
1.2864321608040201,0.010601596525905812
1.2964824120603016,0.0031999135330111356
1.306532663316583,0.007687389214730281
1.3165829145728642,0.009636880976962955
1.3266331658291457,-0.0012796410413670216
1.3366834170854272,0.008164815577255222
1.3467336683417086,0.0025659110775796013
1.35678391959799,0.009090925286691637
1.3668341708542713,0.009403106658422738
1.3768844221105527,0.008201218602731635
1.3869346733668342,0.013714079530886415
1.3969849246231156,0.005070703686228376
1.407035175879397,-0.003801285081062797
1.4170854271356783,0.012993303438455521
1.4271356783919598,0.012302872012780078
1.4371859296482412,0.004300728038147101
1.4472361809045227,0.006869178477951116
1.4572864321608041,0.00518690606629053
1.4673366834170853,0.006607246323794638
1.4773869346733668,0.010939977343573826
1.4874371859296482,0.0038879385557356455
1.4974874371859297,0.003601383165574866
1.5075376884422111,0.008407780365872976
1.5175879396984926,0.00041773034389976614
1.5276381909547738,0.014637505293275857
1.5376884422110553,0.005914924812159966
1.5477386934673367,-0.0003616992879260936
1.5577889447236182,0.015563936885522989
1.5678391959798996,0.007654368730030805
1.5778894472361809,0.00631524750712021
1.5879396984924623,0.010452661325341846
1.5979899497487438,0.010226565813335958
1.6080402010050252,0.015983678168708958
1.6180904522613067,0.012334771636840372
1.6281407035175879,0.016690509584841102
1.6381909547738693,0.01266495148360396
1.6482412060301508,0.009678748302290027
1.6582914572864322,0.003613950453508188
