alpha,energy
1.0,-0.009129199689296619
1.0010050251256282,-0.008930653673782483
1.0020100502512563,-0.00884369426207818
1.0030150753768845,-0.008848271230894671
1.0040201005025127,-0.008751044723601293
1.0050251256281406,-0.008427084885925643
1.0060301507537688,-0.00848649210452068
1.007035175879397,-0.008267573088387846
1.0080402010050251,-0.008307359360290343
1.0090452261306533,-0.008002968737402869
1.0100502512562815,-0.00797300101862186
1.0110552763819096,-0.00794955777454346
1.0120603015075378,-0.007880655852194312
1.0130653266331657,-0.00780510340038097
1.014070351758794,-0.007688152068933029
1.015075376884422,-0.006946528260875254
1.0160804020100502,-0.006820048876029886
1.0170854271356784,-0.006800930302434617
1.0180904522613066,-0.0068030095000959695
1.0190954773869347,-0.006749508023879997
1.020100502512563,-0.00707532521027389
1.0211055276381908,-0.0068553739082514555
1.022110552763819,-0.006751222183277298
1.0231155778894472,-0.006708786003710045
1.0241206030150753,-0.00641562036805212
1.0251256281407035,-0.006517364516791209
1.0261306532663317,-0.0065290134893483415
1.0271356783919598,-0.006491307633688081
1.028140703517588,-0.006319589028484075
1.0291457286432162,-0.006268283277559498
1.0301507537688441,-0.00615977068670914
1.0311557788944723,-0.0059993090383779505
1.0321608040201005,-0.005810452347447482
1.0331658291457286,-0.0059516750558590925
1.0341708542713568,-0.005839834513870693
1.035175879396985,-0.005763045641744718
1.0361809045226131,-0.005644085311539861
1.0371859296482413,-0.00554588744964488
1.0381909547738692,-0.005561516984720807
1.0391959798994974,-0.005394392860419712
1.0402010050251256,-0.005352905626781708
1.0412060301507537,-0.00527510779944034
1.042211055276382,-0.005270908756807414
1.04321608040201,-0.005178899200299937
1.0442211055276382,-0.004836369492482935
1.0452261306532664,-0.004916289061104249
1.0462311557788944,-0.004808042463223277
1.0472361809045225,-0.004866770639104024
1.0482412060301507,-0.004751652288727108
1.0492462311557789,-0.004682254304924458
1.050251256281407,-0.004656185618548494
1.0512562814070352,-0.0045787057387369256
1.0522613065326634,-0.004489480970126187
1.0532663316582915,-0.0044415424306058675
1.0542713567839197,-0.004202058142738109
1.0552763819095476,-0.00412503881004604
1.0562814070351758,-0.003978313439950455
1.057286432160804,-0.003911612332743479
1.0582914572864321,-0.0038409922978954536
1.0592964824120603,-0.003747090494995371
1.0603015075376885,-0.0037970568205564444
1.0613065326633166,-0.0035745345063364345
1.0623115577889448,-0.0036646740204631587
1.0633165829145728,-0.0034479617626806693
1.064321608040201,-0.0033138714455368534
1.065326633165829,-0.0032692085932811334
1.0663316582914573,-0.003419627371380518
1.0673366834170854,-0.003334654059248304
1.0683417085427136,-0.00305150987008317
1.0693467336683418,-0.002997286123956385
1.07035175879397,-0.003035946021020728
1.0713567839195979,-0.003053251958689205
1.072361809045226,-0.002989169017061483
1.0733668341708542,-0.002926493139555531
1.0743718592964824,-0.002823831655866742
1.0753768844221105,-0.00276116506499695
1.0763819095477387,-0.0027140713604473987
1.0773869346733669,-0.0026527170492843134
1.078391959798995,-0.002545193970268656
1.0793969849246232,-0.002522472731422606
1.0804020100502512,-0.002230381092996333
1.0814070351758793,-0.002409988856259525
1.0824120603015075,-0.0020694426974917613
1.0834170854271357,-0.0022595061438935365
1.0844221105527638,-0.0021052892050868813
1.085427135678392,-0.002131548915004649
1.0864321608040202,-0.0020640054330362647
1.0874371859296483,-0.0019723450639547893
1.0884422110552763,-0.0017924776924812748
1.0894472361809044,-0.0017983671181445312
1.0904522613065326,-0.0016875031461950738
1.0914572864321608,-0.0014645390725265197
1.092462311557789,-0.001571514291156866
1.0934673366834171,-0.0015915068504935603
1.0944723618090453,-0.0017100063495665983
1.0954773869346734,-0.00148406176357372
1.0964824120603014,-0.0013885966744718251
1.0974874371859296,-0.0012551990235553467
1.0984924623115577,-0.001317000151875216
1.099497487437186,-0.0011546236036475907
1.100502512562814,-0.0012037529492349422
1.1015075376884422,-0.0009790243727444753
1.1025125628140704,-0.0010202070292953478
1.1035175879396986,-0.0008509680611290482
1.1045226130653267,-0.0009827580605807624
1.1055276381909547,-0.0008377060133045299
1.1065326633165828,-0.0007968281950484359
1.107537688442211,-0.0007453780155709384
1.1085427135678392,-0.000733529101897154
1.1095477386934673,-0.0007390815312169495
1.1105527638190955,-0.000918289669372037
1.1115577889447237,-0.0005207608985598542
1.1125628140703518,-0.00042869249300561446
1.1135678391959798,-0.0003978711254853745
1.114572864321608,-0.00042615034615132487
1.1155778894472361,-0.00041933081984857264
1.1165829145728643,-0.00025174475215588655
1.1175879396984925,-0.00010626654925553568
1.1185929648241206,-0.00016225242432302246
1.1195979899497488,1.4934961342215715e-05
1.120603015075377,-6.090261204553377e-05
1.121608040201005,-6.64809143932332e-05
1.122613065326633,-3.582117479506577e-05
1.1236180904522612,0.00012458807878987861
1.1246231155778894,0.00022710012009239826
1.1256281407035176,0.000177385888094615
1.1266331658291457,0.00016198211961532006
1.127638190954774,0.00021630550201540068
1.128643216080402,0.0003177093596191776
1.1296482412060302,0.00046265466877465323
1.1306532663316582,0.0004670297020794543
1.1316582914572864,0.00043727275281615295
1.1326633165829145,0.0006151994916032163
1.1336683417085427,0.0005745872052350825
1.1346733668341709,0.0005865251840589335
1.135678391959799,0.0008840608482851202
1.1366834170854272,0.0007564551307235879
1.1376884422110551,0.0007450052587808988
1.1386934673366833,0.0008086907996602068
1.1396984924623115,0.0009791526695598113
1.1407035175879396,0.0008774865817272239
1.1417085427135678,0.0012143709204043888
1.142713567839196,0.0010309682036810273
1.1437185929648241,0.0010713655435297448
1.1447236180904523,0.0011042573695896844
