alpha,energy
0.0,-0.4700626404359511
0.010050251256281407,-0.4601104024742354
0.020100502512562814,-0.4503504868725788
0.03015075376884422,-0.44077752579992563
0.04020100502512563,-0.4313863877235393
0.05025125628140704,-0.42217216025346055
0.06030150753768844,-0.4131301347620143
0.07035175879396985,-0.4042557925572539
0.08040201005025126,-0.39554479241974444
0.09045226130653267,-0.3869929593380552
0.10050251256281408,-0.3785962743005328
0.11055276381909548,-0.3703508650198596
0.12060301507537688,-0.3622529974831644
0.1306532663316583,-0.3542990682343729
0.1407035175879397,-0.34648559730746586
0.15075376884422112,-0.33880922173962447
0.16080402010050251,-0.3312666896021328
0.1708542713567839,-0.32385485449458934
0.18090452261306533,-0.31657067045462906
0.19095477386934673,-0.3094111872411112
0.20100502512562815,-0.30237354595373606
0.21105527638190955,-0.29545497495639095
0.22110552763819097,-0.28865278607531986
0.23115577889447236,-0.28196437104650507
0.24120603015075376,-0.27538719818953444
0.25125628140703515,-0.26891880928775275
0.2613065326633166,-0.2625568166566968
0.271356783919598,-0.25629890038476116
0.2814070351758794,-0.25014280573174097
0.2914572864321608,-0.2440863406723925
0.30150753768844224,-0.2381273735734856
0.31155778894472363,-0.2339341409310277
0.32160804020100503,-0.22822765042601992
0.3316582914572864,-0.2226138351823383
0.3417085427135678,-0.21709071036970298
0.35175879396984927,-0.21165634364120034
0.36180904522613067,-0.20630885348992214
0.37185929648241206,-0.20104640766489307
0.38190954773869346,-0.19586722164386536
0.3919597989949749,-0.19076955716065855
0.4020100502512563,-0.1857517207848426
0.4120603015075377,-0.18089396366788538
0.4221105527638191,-0.17603562204114886
0.4321608040201005,-0.17125230593961424
0.44221105527638194,-0.1665424851660946
0.45226130653266333,-0.16190466810236628
0.4623115577889447,-0.15733740055765413
0.4723618090452261,-0.15283926465654488
0.4824120603015075,-0.14840887776481773
0.49246231155778897,-0.14404489145174548
0.5025125628140703,-0.13974599048748482
0.5125628140703518,-0.13551089187421947
0.5226130653266332,-0.13133834390979143
0.5326633165829145,-0.12718058932582704
0.542713567839196,-0.12316797214162716
0.5527638190954774,-0.11921046544887692
0.5628140703517588,-0.11531041190244318
0.5728643216080402,-0.11146688595955072
0.5829145728643216,-0.10767880108177437
0.592964824120603,-0.10394509669176215
0.6030150753768845,-0.10026473743317495
0.6130653266331658,-0.09663671245508795
0.6231155778894473,-0.09306003471993869
0.6331658291457286,-0.08953374033413974
0.6432160804020101,-0.08605688790051388
0.6532663316582915,-0.08262855789174482
0.6633165829145728,-0.07924785204406619
0.6733668341708543,-0.07591389277044973
0.6834170854271356,-0.07262582259257769
0.6934673366834171,-0.06938280359091682
0.7035175879396985,-0.06711492290638102
0.7135678391959799,-0.06433188413349673
0.7236180904522613,-0.06155616864058459
0.7336683417085427,-0.058819277784477195
0.7437185929648241,-0.05612047610634657
0.7537688442211056,-0.0534590459625388
0.7638190954773869,-0.05083428699028171
0.7738693467336684,-0.048245515592854636
0.7839195979899498,-0.04571415798888628
0.7939698492462312,-0.04329891096624278
0.8040201005025126,-0.04096892936810943
0.8140703517587939,-0.03859598385193613
0.8241206030150754,-0.036447459085731534
0.8341708542713568,-0.034315534776691095
0.8442211055276382,-0.0322126150089254
0.8542713567839196,-0.030138160024740936
0.864321608040201,-0.028102868866089155
0.8743718592964824,-0.026074504346433186
0.8844221105527639,-0.02416677580557542
0.8944723618090452,-0.022327477571141244
0.9045226130653267,-0.020728687588722716
0.914572864321608,-0.019151686671241033
0.9246231155778895,-0.017596062666348555
0.9346733668341709,-0.016061413666614364
0.9447236180904522,-0.014577432428703454
0.9547738693467337,-0.01333052618070654
0.964824120603015,-0.01206362719632192
0.9748743718592965,-0.011183644697083614
0.9849246231155779,-0.01003570623543188
0.9949748743718593,-0.009070877750684906
1.0050251256281406,-0.008113009226538745
1.015075376884422,-0.007194682062184881
1.0251256281407035,-0.006275984066352871
1.035175879396985,-0.005378733178903514
1.0452261306532664,-0.0044939527111790036
1.0552763819095476,-0.0036018455651786185
1.065326633165829,-0.002742987623965843
1.0753768844221105,-0.0019929507955768616
1.085427135678392,-0.0013163594660477
1.0954773869346734,-0.0005984940987151868
1.105527638190955,-1.0154562802840855e-05
1.1155778894472361,0.0005685594176171212
1.1256281407035176,0.0010884069513232876
1.135678391959799,0.001593712851613402
1.1457286432160805,0.0020919857052554523
1.155778894472362,0.0025833656209380204
1.1658291457286432,0.00306798897941319
1.1758793969849246,0.0035049687896122443
1.185929648241206,0.0038925652440121063
1.1959798994974875,0.0042747330434907485
1.206030150753769,0.00465158134386098
1.2160804020100502,0.005023216373558154
1.2261306532663316,0.005389741532516704
1.236180904522613,0.0057512574870300405
1.2462311557788945,0.006107862260783768
1.256281407035176,0.006456561720357357
1.2663316582914572,0.006726087968702551
1.2763819095477387,0.006991844542715217
1.2864321608040201,0.007253907245963087
1.2964824120603016,0.00751234985587243
1.306532663316583,0.007767244191508992
1.3165829145728642,0.008018660178650088
1.3266331658291457,0.008266665912272937
1.3366834170854272,0.008511327716578088
1.3467336683417086,0.008672092345748596
1.35678391959799,0.008855886670823068
1.3668341708542713,0.009037120921659939
1.3768844221105527,0.00921584633396359
1.3869346733668342,0.009392112787367568
1.3969849246231156,0.009545683031528071
1.407035175879397,0.009705319798394126
1.4170854271356783,0.009832883360186156
1.4271356783919598,0.010032423528457624
1.4371859296482412,0.010176517000923337
1.4472361809045227,0.010318646407822967
1.4572864321608041,0.010458850132062058
1.4673366834170853,0.010597165567485994
1.4773869346733668,0.010733629150473805
1.4874371859296482,0.010868276390335784
