energy
11.350306863448068
11.349258371405512
11.361102264904599
11.35972293609414
11.351969577832673
11.346634435819599
11.342042116444603
11.318954607415339
11.335396995600263
11.352425859200423
11.324053870054438
11.349928055794496
11.332186887134363
11.35026440779631
11.346760210457909
11.331720286078646
11.351999271749122
11.327880395380866
11.33628354267642
11.353096614779933
11.381630029200387
11.3100700678295
11.362724773162338
11.318433119011019
11.351614371294293
11.384465749421889
11.333197150411891
11.347215394566422
11.341160179865561
11.34043525058631
11.32435687738591
11.34534048443265
11.362646147182513
11.350678811079636
11.358608385850136
11.336336536607298
11.368505795780077
11.351352419820078
11.315643477691982
11.35714088002715
11.349432035854392
11.333559930621131
11.320783137545877
11.343233509263552
11.358028469356139
11.371516169131354
11.365025667111375
11.334056308102912
11.30381539161159
11.339495105943236
