alpha,energy
1.0,-0.013483686503371315
1.0010050251256282,-0.01340108866378669
1.0020100502512563,-0.012363343555347434
1.0030150753768845,-0.012279073735117468
1.0040201005025127,-0.012194923388024335
1.0050251256281406,-0.012110892274097366
1.0060301507537688,-0.01202698015400635
1.007035175879397,-0.012907978678208046
1.0080402010050251,-0.01282620429494536
1.0090452261306533,-0.012744546597434462
1.0100502512562815,-0.011692516847686647
1.0110552763819096,-0.012581580317080591
1.0120603015075378,-0.012500271264521573
1.0130653266331657,-0.01241907795827807
1.014070351758794,-0.012338000165059978
1.015075376884422,-0.012257037652200452
1.0160804020100502,-0.012176190187654028
1.0170854271356784,-0.01209545753999427
1.0180904522613066,-0.01201483947841189
1.0190954773869347,-0.011934335772712471
1.020100502512563,-0.0118539461933145
1.0211055276381908,-0.011773670511247404
1.022110552763819,-0.011693508498149046
1.0231155778894472,-0.011613459926264492
1.0241206030150753,-0.011533524568443105
1.0251256281407035,-0.011453702198137048
1.0261306532663317,-0.011373992589399055
1.0271356783919598,-0.011294395516880586
1.028140703517588,-0.010832413544228108
1.0291457286432162,-0.01113553808208869
1.0301507537688441,-0.011056277272093223
1.0311557788944723,-0.010977128102868817
1.0321608040201005,-0.01051290635942547
1.0331658291457286,-0.010047455345159344
1.0341708542713568,-0.010740348218899949
1.035175879396985,-0.01066164339476297
1.0361809045226131,-0.010583049105317497
1.0371859296482413,-0.010504565131091994
1.0381909547738692,-0.010426191253192031
1.0391959798994974,-0.010347927253298153
1.0402010050251256,-0.010269772913664276
1.0412060301507537,-0.010191728017115471
1.042211055276382,-0.010113792347046194
1.04321608040201,-0.010035965687418304
1.0442211055276382,-0.009958247822759413
1.0452261306532664,-0.00988063853816081
1.0462311557788944,-0.009803137619275658
1.0472361809045225,-0.009725744852317012
1.0482412060301507,-0.00964846002405634
1.0492462311557789,-0.009571282921821106
1.050251256281407,-0.009494213333493717
1.0512562814070352,-0.009417251047508807
1.0522613065326634,-0.009340395852852006
1.0532663316582915,-0.009263647539058041
1.0542713567839197,-0.007774402870429575
1.0552763819095476,-0.009110470714931916
1.0562814070351758,-0.009034041786397886
1.057286432160804,-0.008154187472819631
1.0582914572864321,-0.008881501854950591
1.0592964824120603,-0.008146942253089722
1.0603015075376885,-0.008729384442039944
1.0613065326633166,-0.008653483663688958
1.0623115577889448,-0.008577687896423844
1.0633165829145728,-0.008501996935171726
1.064321608040201,-0.008426410575388964
1.065326633165829,-0.0074647146767728165
1.0663316582914573,-0.008275550844694935
1.0673366834170854,-0.008200277067328945
1.0683417085427136,-0.008125107078519616
1.0693467336683418,-0.00805004067634542
