v_0,energy
0.0,9.869604401089362
0.05025125628140704,9.945389539217032
0.10050251256281408,10.020123867597238
0.15075376884422112,10.094685235506637
0.20100502512562815,10.169786411833146
0.2512562814070352,10.244760421739334
0.30150753768844224,10.316543876085762
0.35175879396984927,10.389429950465908
0.4020100502512563,10.463944651377146
0.45226130653266333,10.536862057289094
0.5025125628140704,10.61210257401107
0.5527638190954774,10.682174472357067
0.6030150753768845,10.760393820804687
0.6532663316582915,10.829606579180254
0.7035175879396985,10.901622589967653
0.7537688442211056,10.976669903365927
0.8040201005025126,11.049539108733072
0.8542713567839196,11.11861004937377
0.9045226130653267,11.192382844011023
0.9547738693467337,11.264827917557978
1.0050251256281408,11.336832650870742
1.0552763819095479,11.410699746849877
1.105527638190955,11.483701709989228
1.155778894472362,11.553070040727206
1.206030150753769,11.625015744270774
1.256281407035176,11.691558503549134
1.306532663316583,11.760314430082637
1.35678391959799,11.832522016249206
1.407035175879397,11.908569603200938
1.4572864321608041,11.971939690383838
1.5075376884422111,12.041949845719731
1.5577889447236182,12.113521882978594
1.6080402010050252,12.192489342731834
1.6582914572864322,12.256879686680234
1.7085427135678393,12.328083365999017
1.7587939698492463,12.38746512307012
1.8090452261306533,12.464319921755258
1.8592964824120604,12.542038083645535
1.9095477386934674,12.606309801854527
1.9597989949748744,12.678189987589988
2.0100502512562817,12.745063237945578
2.0603015075376887,12.816824349691366
2.1105527638190957,12.88677269135853
2.1608040201005028,12.958770016392526
2.21105527638191,13.009863260624032
2.261306532663317,13.081256651475838
2.311557788944724,13.16817080803815
2.361809045226131,13.233830574938114
2.412060301507538,13.301771032251102
2.462311557788945,13.352958624930249
2.512562814070352,13.421313399290328
2.562814070351759,13.493241337320322
2.613065326633166,13.566378912976488
2.663316582914573,13.637840605722335
2.71356783919598,13.698244082260544
2.763819095477387,13.756342307900171
2.814070351758794,13.835728095586504
2.864321608040201,13.896162077628091
2.9145728643216082,13.959135236058694
2.9648241206030153,14.023935886354646
3.0150753768844223,14.090296295086548
3.0653266331658293,14.157658204171938
3.1155778894472363,14.22138898118886
3.1658291457286434,14.296454272449427
3.2160804020100504,14.358550760924702
3.2663316582914574,14.421966878059662
3.3165829145728645,14.484137897013488
3.3668341708542715,14.545116429988601
3.4170854271356785,14.606994706590822
3.4673366834170856,14.673489052975677
3.5175879396984926,14.738055212139463
3.5678391959798996,14.803066312177345
3.6180904522613067,14.866955398723345
3.6683417085427137,14.930519255244592
3.7185929648241207,14.99537204612627
3.7688442211055277,15.061040731112314
3.819095477386935,15.127678404666476
3.869346733668342,15.189318179623408
3.919597989949749,15.256191193145222
3.969849246231156,15.32141956182278
4.020100502512563,15.383134291582776
4.07035175879397,15.440930290770078
4.120603015075377,15.50198691685948
