energy
11.430576327664628
11.373510651089362
12.112814137116223
11.322729401089362
11.399326327664628
11.403232577664628
11.491548254239895
11.954185960540956
11.326635651089362
11.457920077664628
11.600923254239895
11.193823151089362
11.189916901089362
11.436860754239895
11.612642004239895
11.228979401089362
11.353979401089362
11.860435960540956
11.330541901089362
11.357885651089362
11.213354401089362
11.86196403396569
11.314916901089362
11.550142004239895
11.595488930815161
11.389135651089362
11.369604401089362
11.442295077664628
11.597017004239895
11.534517004239895
11.675992107390424
11.342260651089362
11.391513827664628
11.379795077664628
11.205541901089362
11.964376637116223
11.582242107390424
11.332920077664628
11.766685960540956
11.291479401089362
11.648648357390424
11.330541901089362
11.526704504239895
11.443823151089362
11.440767004239895
11.260229401089362
11.389135651089362
11.326635651089362
11.368076327664628
11.854151533965691
