alpha,energy
0.0,-0.47882598539217
0.010050251256281407,-0.468120413130264
0.020100502512562814,-0.45766745781625534
0.03015075376884422,-0.44745701157939566
0.04020100502512563,-0.4374796227303234
0.05025125628140704,-0.4277264364987187
0.06030150753768844,-0.41818914226058734
0.07035175879396985,-0.40885992645315905
0.08040201005025126,-0.399731430483726
0.09045226130653267,-0.39137175262815976
0.10050251256281408,-0.3820492162193499
0.11055276381909548,-0.3734827352055696
0.12060301507537688,-0.36509139079368563
0.1306532663316583,-0.356869604721901
0.1407035175879397,-0.3488120773265691
0.15075376884422112,-0.34091376731691736
0.16080402010050251,-0.33316987342918597
0.1708542713567839,-0.3255758177566885
0.18090452261306533,-0.31812723057674996
0.19095477386934673,-0.3112936546933938
0.20100502512562815,-0.30364994191992073
0.21105527638190955,-0.2970627832402597
0.22110552763819097,-0.28970671669187
0.23115577889447236,-0.2829263080523454
0.24120603015075376,-0.27626882420787197
0.25125628140703515,-0.26973102469015187
0.2613065326633166,-0.2633097941414612
0.271356783919598,-0.25700213531255195
0.2814070351758794,-0.2511634158638085
0.2914572864321608,-0.2447160959847474
0.30150753768844224,-0.2387322555983032
0.31155778894472363,-0.2328510564282331
0.32160804020100503,-0.22707000357767235
0.3316582914572864,-0.22138668777781123
0.3417085427135678,-0.21579878121508397
0.35175879396984927,-0.21030403363481096
0.36180904522613067,-0.2049002686983792
0.37185929648241206,-0.19958538057324082
0.38190954773869346,-0.19435733073699754
0.3919597989949749,-0.1892141449785925
0.4020100502512563,-0.18415391058121727
0.4120603015075377,-0.17917477367294915
0.4221105527638191,-0.1742749367324113
0.4321608040201005,-0.16945265623788203
0.44221105527638194,-0.16484392952171342
0.45226130653266333,-0.160034047313602
0.4623115577889447,-0.15543448248441477
0.4723618090452261,-0.15090599744837502
0.4824120603015075,-0.1464470877503979
0.49246231155778897,-0.14205629131133068
0.5025125628140703,-0.1377321868317392
0.5125628140703518,-0.1334733922761339
0.5226130653266332,-0.12927856343240718
0.5326633165829145,-0.12514639254165524
0.542713567839196,-0.12107560699393825
0.5527638190954774,-0.11715592096737001
0.5628140703517588,-0.11332152781147763
0.5728643216080402,-0.10954420382592052
0.5829145728643216,-0.10582278930297329
0.592964824120603,-0.10215615541370011
0.6030150753768845,-0.09854320314237698
0.6130653266331658,-0.09498286226837233
0.6231155778894473,-0.09147409039281129
0.6331658291457286,-0.08801587200752796
0.6432160804020101,-0.08387575123434429
0.6532663316582915,-0.08055777682248072
0.6633165829145728,-0.07728703253523675
0.6733668341708543,-0.07534637870208082
0.6834170854271356,-0.07243525973368624
0.6934673366834171,-0.06956645807756565
0.7035175879396985,-0.06673912636380931
0.7135678391959799,-0.06395243948253496
0.7236180904522613,-0.061205593835875254
0.7336683417085427,-0.05739389017470329
0.7437185929648241,-0.05483935434215771
0.7537688442211056,-0.05232116564471214
0.7638190954773869,-0.049838610393707176
0.7738693467336684,-0.04739099330030805
0.7839195979899498,-0.04497763686934889
0.7939698492462312,-0.04217711035489331
0.8040201005025126,-0.04002104995405716
0.8140703517587939,-0.0378953303247348
0.8241206030150754,-0.03579935900742623
0.8341708542713568,-0.03373255879382068
0.8442211055276382,-0.03169436722488077
0.8542713567839196,-0.029684236109506067
0.864321608040201,-0.02770163106275515
0.8743718592964824,-0.025746031062660026
0.8844221105527639,-0.023816928024729858
0.8944723618090452,-0.021913826393285762
0.9045226130653267,-0.020036242748821712
0.914572864321608,-0.01818370543063133
0.9246231155778895,-0.016355754173981142
0.9346733668341709,-0.014275719291120561
0.9447236180904522,-0.012705987083649386
0.9547738693467337,-0.011197087563053895
0.964824120603015,-0.00976286214421141
0.9748743718592965,-0.00827316831818903
0.9849246231155779,-0.006803059557901555
0.9949748743718593,-0.0053587004864131555
1.0050251256281406,-0.004105233506672979
1.015075376884422,-0.002829621374706319
1.0251256281407035,-0.0015706829356532653
1.035175879396985,-0.0009361988777111131
1.0452261306532664,0.00020968396459919436
1.0552763819095476,0.0010044366715869172
1.065326633165829,0.002032005973511851
1.0753768844221105,0.003046191577363449
1.085427135678392,0.004047237978442945
1.0954773869346734,0.00503538374094918
1.105527638190955,0.006010861681912234
1.1155778894472361,0.007695255951385311
1.1256281407035176,0.008520852415258288
1.135678391959799,0.009335855723979302
1.1457286432160805,0.010140457538932071
1.155778894472362,0.010934844892641325
1.1658291457286432,0.011719200332119848
1.1758793969849246,0.01239647001075056
1.185929648241206,0.012962397444538448
1.1959798994974875,0.013023914611166837
1.206030150753769,0.01339819623472335
1.2160804020100502,0.013767448720865862
1.2261306532663316,0.014131770492934771
1.236180904522613,0.014491257353184503
1.2462311557788945,0.01484600257215337
1.256281407035176,0.015196096974336954
1.2663316582914572,0.015541629020343714
1.2763819095477387,0.015882684885699695
1.2864321608040201,0.016219348536462064
1.2964824120603016,0.016551701801791975
1.306532663316583,0.016879824443628795
1.3165829145728642,0.017203794223600778
1.3266331658291457,0.017523686967299987
1.3366834170854272,0.017839576626043283
1.3467336683417086,0.018151535336232618
1.35678391959799,0.018459633476425475
1.3668341708542713,0.018763939722217276
1.3768844221105527,0.019064521099034788
1.3869346733668342,0.019361443032932617
1.3969849246231156,0.019654769399482297
1.407035175879397,0.019944562570836922
1.4170854271356783,0.020230883461051473
1.4271356783919598,0.02051379156973477
1.4371859296482412,0.020793345024104647
1.4472361809045227,0.021069600619515478
1.4572864321608041,0.021342613858522333
1.4673366834170853,0.021612438988544636
1.4773869346733668,0.021879129038188228
1.4874371859296482,0.022539060534389546
1.4974874371859297,0.02240331012567694
