v0,energy_0,energy_1,energy_2,energy_3
41.20603015075376,42.6982714787684,107.086071304231,24.6740110027234,130.267840978940
41.70854271356784,42.9787976642986,108.091096429859,24.6740110027234,131.494852481852
42.211055276381906,43.2586853690097,109.096121555487,24.6740110027234,132.722502465583
42.713567839195974,43.5379546717332,110.101146681115,24.6740110027234,133.950770851302
43.21608040201005,43.8166248427222,111.106171806744,24.6740110027234,135.179638368755
43.71859296482412,44.0947143826691,112.111196932372,24.6740110027234,136.409086517250
44.22110552763819,44.3722410595654,113.116222058000,24.6740110027234,137.639097528796
44.723618090452256,44.6492219435345,114.121247183628,24.6740110027234,138.869654333269
45.226130653266324,44.9256734397629,115.126272309256,24.6740110027234,140.100740525483
45.7286432160804,45.2016113196432,116.131297434884,24.6740110027234,141.332340334045
46.23115577889447,45.4770507502383,117.136322560512,24.6740110027234,142.564438591892
46.73366834170854,45.7520063221681,118.141347686141,24.6740110027234,143.797020708404
47.23618090452261,46.0264920760106,119.146372811769,24.6740110027234,145.030072643004
47.73869346733668,46.3005215273086,120.151397937397,24.6740110027234,146.263580880148
48.24120603015075,46.5741076902624,121.156423063025,24.6740110027234,147.497532405637
48.74371859296482,46.8472631001865,122.161448188653,24.6740110027234,148.731914684155
49.24623115577889,47.1199998348028,123.166473314281,24.6740110027234,149.966715637981
49.74874371859296,47.3923295344366,124.171498439909,24.6740110027234,151.201923626789
50.25125628140703,47.6642634211810,125.176523565538,24.6740110027234,152.437527428487
50.7537688442211,47.9358123170868,126.181548691166,24.6740110027234,153.673516221023
51.256281407035175,48.2069866614349,127.186573816794,24.6740110027234,154.909879565117
51.75879396984924,48.4777965271425,128.191598942422,24.6740110027234,156.146607387852
52.26130653266331,48.7482516363530,129.196624068050,24.6740110027234,157.383689967084
52.76381909547738,49.0183613752539,130.201649193678,24.6740110027234,158.621117916625
53.26633165829145,49.2881348081676,131.206674319306,24.6740110027234,159.858882172154
53.768844221105525,49.5575806909534,132.211699444935,24.6740110027234,161.096973977810
54.27135678391959,49.8267074837608,133.216724570563,24.6740110027234,162.335384873445
54.77386934673366,50.0955233631675,134.221749696191,24.6740110027234,163.574106682480
55.27638190954774,50.3640362337375,135.226774821819,24.6740110027234,164.813131500353
55.778894472361806,50.6322537390292,136.231799947447,24.6740110027234,166.052451683503
