alpha,energy
0.0,-0.500000000000000
0.04081632653061224,-0.460400629596970
0.08163265306122448,-0.423115478122759
0.12244897959183673,-0.387984828085092
0.16326530612244897,-0.354870882978665
0.2040816326530612,-0.323653932469959
0.24489795918367346,-0.294229807026341
0.2857142857142857,-0.266508077094895
0.32653061224489793,-0.240410706346373
0.36734693877551017,-0.215870979115906
0.4081632653061224,-0.192832570064572
0.44897959183673464,-0.171248642150223
0.4897959183673469,-0.151080863778508
0.5306122448979591,-0.132298239549354
0.5714285714285714,-0.114875663807223
0.6122448979591836,-0.0987921462817978
0.6530612244897959,-0.0840287369972930
0.6938775510204082,-0.0705662962142316
0.7346938775510203,-0.0583833959193978
0.7755102040816326,-0.0474547537817350
0.8163265306122448,-0.0377506161566534
0.8571428571428571,-0.0292373563432837
0.8979591836734693,-0.0218792206764213
0.9387755102040816,-0.0156407075101911
0.9795918367346939,-0.0104886493766300
1.0204081632653061,-0.00639285440610257
1.0612244897959182,-0.00332449884592322
1.1020408163265305,-0.00124944142719937
1.1428571428571428,-7.29000677858682e-5
1.183673469387755,0.000483843714430603
1.2244897959183672,0.000744929407302796
1.2653061224489794,0.000882736770330304
1.3061224489795917,0.000964843702250625
1.346938775510204,0.00101848170547526
1.3877551020408163,0.00105595672013637
1.4285714285714284,0.00108347638397931
1.4693877551020407,0.00110446666535231
1.510204081632653,0.00112095871341842
1.5510204081632653,0.00113422783697230
1.5918367346938773,0.00114511295847391
1.6326530612244896,0.00115418754039392
1.673469387755102,0.00116185637166528
1.7142857142857142,0.00116841305152722
1.7551020408163265,0.00117407554570002
1.7959183673469385,0.00117900896070809
1.8367346938775508,0.00118334057979295
1.8775510204081631,0.00118717005641528
1.9183673469387754,0.00119057648824868
1.9591836734693877,0.00119362342922416
2.0,0.00119636250707030
